# ------------ Start Activity -------------

"Yes, allow blog moderation mode.";"Yes, allow blog moderation mode."
"No, not allow blog moderation mode.";"No, not allow blog moderation mode."
"Manage Blogs";"Manage Blogs"
"Search";"Search"
"Filter By";"Filter By"
"Approved";"Approved"
"Approve";"Approve"
"Yes";"Yes"
"No";"No"
"approve";"approve"
"unapprove";"unapprove"
"Approve Blog?";"Approve Blog?"
"Unapprove Blog?";"Unapprove Blog?"
"Are you sure that you want to approve this blog entry?";"Are you sure that you want to approve this blog entry?"
"Are you sure that you want to unapprove this blog entry?";"Are you sure that you want to unapprove this blog entry?"
"Unapprove";"Unapprove"
"Unapprove Selected";"Unapprove Selected"
"Approve Selected";"Approve Selected"
"Unapprove the selected blog(s)?";"Unapprove the selected blog(s)?"
"Are you sure that you want to unapprove %d blog(s)?";"Are you sure that you want to unapprove %d blog(s)?"
"Please select a blog to unaprrove.";"Please select a blog to unaprrove."
"Approve the selected blog(s)?";"Approve the selected blog(s)?"
"Are you sure that you want to approve %d blog(s)?";"Are you sure that you want to approve %d blog(s)?"
"Please select a blog to approve.";"Please select a blog to approve."
"All Blogs";"All Blogs"
"Only Featured Blogs";"Only Featured Blogs"
"Only Not Featured Blogs";"Only Not Featured Blogs"
"Only Approved Blogs";"Only Approved Blogs"
"Only Not Approved Blogs";"Only Not Approved Blogs"
"No one has not published any blog entries with that criteria.";"No one has not published any blog entries with that criteria."
"No one has written any blog entries yet.";"No one has written any blog entries yet."
"&#171; Previous";"&#171; Previous"
"Next &#187;";"Next &#187;"
"Blogs Search";"Blogs Search"
"View By Date";"View By Date"
"Tags";"Tags"
"Statistics";"Statistics"
"Active Bloggers";"Active Bloggers"
"Posted by %1$s";"Posted by %1$s"
"There are no top blogs.";"There are no top blogs."
"View more";"View more"
"Viral Lift";"Viral Lift"
"Shares";"Shares"
"Clicks";"Clicks"
"RSS Blogs";"RSS Blogs"
"There are no commented blogs.";"There are no commented blogs."
"There are no viewed blogs.";"There are no viewed blogs."
"There are no featured blogs yet.";"There are no featured blogs yet."
"member(s)";"member(s)"
"Filled in";"Filled in"
"Become Member";"Become Member"
"Members";"Members"
"Report";"Report"
"Human Verification";"Human Verification"
"Please type the characters you see in the image.";"Please type the characters you see in the image."
"ACTIVITY_TYPE_YNBLOG_SUBSCRIBED_NEW";"When someone that I subscribed create a new talk."
"Blog Captcha";"Blog Captcha"
"If set up ""Yes"" captcha will be added to create form to prevent spamming.";"If set up ""Yes"" captcha will be added to create form to prevent spamming."
"Yes, add Captcha when creating a blog.";"Yes, add Captcha when creating a blog."
"No, do not add Captcha when creating a blog.";"No, do not add Captcha when creating a blog."
"show";"show"
"hide";"hide"
"_ACTIVITY_ACTIONTYPE_COMMENT_YNBLOG";"When I comments on a talk."
"_ACTIVITY_ACTIONTYPE_LIKE_YNBLOG";"When I likes on a talk."
"_ACTIVITY_ACTIONTYPE_YNBLOG_NEW";"When I create a talk."
"_ACTIVITY_ACTIONTYPE_YNBLOG_IMPORT";"When I import talks"

"ITEM_TYPE_BLOG";"Blog Entry"
"View all";"View all"
"Sorry! Maximum number of allowed blogs is: %s blog(s)";"Sorry! Maximum number of allowed talks is: %s talk(s)"
"ADMIN_ACTIVITY_TYPE_COMMENT_YNBLOG";"When a user (subject) comments on another user's (object) talk entries."
"ADMIN_ACTIVITY_TYPE_LIKE_YNBLOG";"When a user (subject) likes another user's (object) talk entries."
"ADMIN_ACTIVITY_TYPE_YNBLOG_NEW";"When a user (subject) creates a new talk entry."

Import Blogs;"Import Blog"
BLOG_IMPORT_DESCRIPTION;"If you have posts in another system you can import those into this site."
System;"System"
Choose a system to import.;"Choose a system to import."
File XML;"File XML"
Choose a file XML to import.;"Choose a file XML to import."
XML File URL;"XML File URL"
FILE_XML_INPUT_DESCRIPTION;"Insert the URL of the XML File."
Username;"Username"
USERNAME_DISCRIPTION;"Original Tumblr blog name [Username.tumblr.com] not your email address or custom domain]"
Import Blogs;"Import Blogs"
WordPress;"WordPress"
Blogger;"Blogger"
Tumblr;"Tumblr"
URL;"URL"
Import error or no entry was gotten!;"Import error or no entry was gotten!"
Please choose a file XML, enter a username or add an URL!;"Please choose a file XML	 enter a username or add an URL!"
The URL has already been used. Please choose another one.;"The URL has already been used. Please choose another one."
The URL must have XML extension and not empty.;"The URL must have XML extension and not empty."
Username does not exist!;"Username does not exist!"

# -------- End Talk ---------

# -------- Start Contact -------

"Import Your Contacts";"Import Your Contacts"
"Get contacts from mail services.";"Get contacts from mail services."
"Import Your Social Contact List";"Import Your Social Contact List"

"Your contacts";"Your contacts"
"The following people are not joined yet,please select to send invitations.";"The following people are not joined yet,please select to send invitations."
"*You can send ";"*You can send "
" invitations";" invitations"
"You can send %s invitations";"You can send %s invitation";"You can send %s invitations"
"Send invites";"Send invites"

"Your contacts";"Your contacts"
"The following people are not your friends yet, please select to add connections.";"The following people are not your friends yet, please select to add connections."

"Pending Invites";"Pending Invites"
"Here you can see status of your invitations.";"Here you can see status of your invitations."
"You do not have any pending invites at this time.";"You do not have any pending invites at this time."
"Previous Page";"Previous Page"
"viewing invite";"viewing invite"
"viewing invites";"viewing invites"
"of";"of"
"Next Page";"Next Page"
"Invite Friends";"Invite Friends"
"Pending Invites";"Pending Invites"

"Sending request ...";"Sending request ..."
"Errors occur!";"Errors occur!"
"Import Your E-mail Contact List";"Import Your E-mail Contact List"
"Get contacts from mail services.";"Get contacts from mail services."
"Email";"Email"
"Other";"Other"
"Password";"Password"
"Import Contacts";"Import Contacts"
"Skip";"Skip"
"Or ";"Or "
"Invite by manually typing emails";"Invite by manually typing emails"
"Import Your Social Contact List";"Import Your Social Contact List"
"Get contacts from social network services.";"Get contacts from social network services."
"User";"User"
"Password";"Password"
"Provider";"Provider"
"Import Contacts";"Import Contacts"
"The following people are not your friends yet, please select to add connections.";"The following people are not your friends yet, please select to add connections."
"Add Connection";"Add Connection"
"The following people are not joined yet,please select to send invitations.";"The following people are not joined yet,please select to send invitations."
"Invite Your Friends";"Invite Your Friends"
"Delete";"Delete"
"Resend invitation";"Resend invitation"
"Sending...";"Sending..."

"Success! Please continue to  ";"Success! Please continue to  "

"Contact Importer";"Contact Importer"
"Post a Contact Importer";"Post a Contact Importer"
"User Contact Importers";"User Contact Importers"
"Sending request ...";"Sending request ..."
"Errors occur!";"Errors occur!"
"Import Your E-mail Contact List";"Import Your E-mail Contact List"
"Get contacts from mail services.";"Get contacts from mail services."
"Email";"Email"
"Other";"Other" 
"Password";"Password"
"Import Contacts";"Import Contacts"
"Or ";"Or "
"invite by manually typing emails";"invite by manually typing emails"
"Import Your Social Contact List";"Import Your Social Contact List"
"Get contacts from social network services.";"Get contacts from social network services."
"User";"User"
"Password";"Password"
"Provider";"Provider"
"Import Contacts";"Import Contacts"
"Your contacts";"Your contacts"
"The following people are not joined yet,please select to send invitations.";"The following people are not joined yet,please select to send invitations."
"Custom Message";"Custom Message"
"Send invites";"Send invites"

"Login failed. Please check the email and password you have provided and try again later !";"Login failed. Please check the email and password you have provided and try again later !"
"You haven't selected any contacts to add connection !";"You haven't selected any contacts to add connection !"
"You are now following this member.";"You are now following this member."
"You are now friends with this member.";"You are now friends with this member."
"Your friend request has been sent.";"Your friend request has been sent."
"An error has occurred.";"An error has occurred."
"You haven't selected any contacts to invite !";"You haven't selected any contacts to invite !"
"Unable to get contacts !";"Unable to get contacts !"

"invite by manually typing emails";"invite by manually typing emails"
"invite by manually typing emails";"invite by manually typing emails"

"You can send %s invitations";"You can send %s invitation";"You can send %s invitations"

"Step %d: Invite Your Friends";"Step %d: Invite Your Friends"
"Invite Friends";"Invite Friends"
"Yes, include the "Invite Friends" step during signup.";"Yes, include the "Invite Friends" step during signup."
"No, do not include this step.";"No, do not include this step."
"Save Changes";"Save Changes"

"Member Level Settings";"Member Level Settings"
"Member Level";"Member Level"
"These settings are applied on a per member level basis. Start by selecting the member level you want to modify, then adjust the settings for that level below.";"These settings are applied on a per member level basis. Start by selecting the member level you want to modify, then adjust the settings for that level below."
"Maximum Allowed Invitations";"Maximum Allowed Invitations"
"Enter the maximum number of allowed invitations. The field must contain an integer between 1 and 999.";"Enter the maximum number of allowed invitations. The field must contain an integer between 1 and 999."
"Save Settings";"Save Settings"

"Import Your Social Contact List";"Import Your Social Contact List"
"Email Provider";"Email Provider"
"Your contacts";"Your contacts"

" or ";" Or "
"Upload CSV/VCF file";"Upload CSV/VCF file"
"Send invites";"Send invites"
"Upload";"Upload"
"Add Connection";"Add Connection"
"File to upload:";"File to upload:"

"Can't update database";"Can't update database"
"Invalid request!";"Invalid request!"
"Your email is empty!";"Your email is empty!"
"This mail domain isn't supported.";"This mail domain isn't supported."
"No contacts were selected.";"No contacts were selected."
"Custom Message";"Custom Message"
"Add Connection";"Add Connection"
"Skip";"Skip"
"Send invites";"Send invites"
"Custom Message";"Custom Message"

"File to upload:";"File to upload:"
"Import Connection";"Import Connection"
" or return to ";" or return to "
"Provider";"Provider"
"Title";"Title"
"Logo";"Logo"
"Type";"Type"
"Enabled/Disabled";"Enabled/Disabled"
"Order";"Order"
"Avatar/Display";"Avatar/Display"
"Version";"Version"
"Options";"Options"

"Default domain:";"Default domain:"
"Avatar show/not show:";"Avatar show/not show:"
"Provider Edited.";"Provider Edited."
"Loading complete";"Loading complete"

"Reset Provider";"Reset Provider"
"This will reset all provider and import them. The old data could be replaced. Are you sure to reset?";"This will reset all provider and import them. The old data could be replaced. Are you sure to reset?"

"There is no contact in your address book";"There is no contact in your address book"
"You do not have any pending invitations at this time.";"You do not have any pending invitations at this time."
"Previous Page";"Previous Page"
"Email";"Email"
"Time sent";"Time sent"
"Hide invitation form";"Hide invitation form"
"ADMIN_SIGNUP_STEP_CONTACTIMPORTER_PLUGIN_SIGNUP_INVITE";"Invite Your Friends"
"Unable to get contacts!";"Unable to get contacts!"
"Login failed. Please check the email and password you have provided and try again!";"Login failed. Please check the email and password you have provided and try again!"
" Or ";" Or "
"UserName";"UserName"
"Your Contacts";"Your Contacts"
"The following people have not joined yet, please select to send invitations.";"The following people have not joined yet, please select to send invitations."
"You are being invited to join our social network.";@@You are being invited to join our social network."
"Send Invitations";"Send Invitations"
"Skip";"Skip" 
"Inviter";"Inviter"

"Invite";"Invite"
"Invitation Sent";"Invitation Sent";"Invitations Sent"
"If the person you invited decide to join, he/she will automatically receive a friend request from you.";"If the person you invited decide to join, he/she will automatically receive a friend request from you.";"If the persons you invited decide to join, they will automatically receive a friend request from you."
"Invites were not sent to these email addresses because they do not appear to be valid:";"Invites were not sent to these email addresses because they do not appear to be valid:"
"Some of the email addresses you provided belong to existing members:";"Some of the email addresses you provided belong to existing members:"
"OK, thanks!";"OK, thanks!"
"_INVITE_FORM_DESCRIPTION";"Invite your friends to join! Enter up to 10 email addresses separated by commas in the recipients box below. If your friends decide to sign up, a friend request from you will be waiting for them when they first sign in."
"Recipients";"Recipients"
"Comma-separated list, or one-email-per-line.";"Comma-separated list, or one-email-per-line."
"Custom Message";"Custom Message"
"Use %invite_url% to add a link to our sign up page.";"Use %invite_url% to add a link to our sign up page."
"Send Invites";"Send Invites"

"_INVITE_EMAIL_CONTENT_CAN_BE_FOUND_IN_THE_FILE";"custom.csv"

"Modify your invite settings for your members.";"Modify your invite settings for your members."
"Subject";"Subject"
"This is the subject line of emails sent to invited people.  Use %siteName% to include your site's name.";"This is the subject line of emails sent to invited people.  Use %siteName% to include your site's name."
"From (name)";"From (name)"
"Whom the invite email is shown as being from (usually your website name)";"Whom the invite email is shown as being from (usually your website name)"
"From (email)";"From (email)"
"The ""Reply-To"" address for emails";"The ""Reply-To"" address for emails"
"Allow custom invite message?";"Allow custom invite message?"
"If disabled, the invite email will use the message below.";"If disabled, the invite email will use the message below."
"Default Invite Message";"Default Invite Message"
"Use %invite_url% to include the invite URL";"Use %invite_url% to include the invite URL"

"Invite Settings";"Invite Settings"
"Settings were saved successfully.";"Settings were saved successfully."

"Inviters";"Inviters"
"Movers and Shakers";"Movers and Shakers"
"Top 10 Inviters";"Top 10 Inviters"
"Most invites sent out";"Most invites sent out"

"Username";"Username"
"Invites";"Invites"
"Recruits";"Recruits"
"Conversion Ratio";"Conversion Ratio"

"Top 10 Recruiters";"Top 10 Recruiters"
"Most members that joined from their invites";"Most members that joined from their invites"

"Send a Custom Invitation Link";"Send a Custom Invitation Link"
"Send friends your custom invitation link by copy and pasting it into your own email application. When your friend joins:";"Send friends your custom invitation link by copy and pasting it into your own email application. When your friend joins:"
"View More »";"View More »"
"Authorization";"Authorization"
"Import Your Contacts";"Import Your Contacts"
"View all of providers";"View all of providers"
"Skip »";"Skip »"
"Please install or enable Social Bridge plugin!";"Please install or enable Social Bridge plugin!"

# mail templates

# invite
"_EMAIL_INVITE_TITLE";"Invitation"
"_EMAIL_INVITE_DESCRIPTION";"This is the email that gets sent when members invite their friends to join during the signup process."
"_EMAIL_INVITE_SUBJECT";"You have received an invitation to join our social network."
"_EMAIL_INVITE_BODY";"[header]

You have been invited by [sender_title] to join our social network. To join, please follow the link below:

http://[host][object_link]

----------------------------------------
[message]
----------------------------------------

[footer]"

# invite_code
"_EMAIL_INVITE_CODE_TITLE";"Invite Code"
"_EMAIL_INVITE_CODE_DESCRIPTION";"This email is sent to someone when they are invited by a member and an invite code is required."
"_EMAIL_INVITE_CODE_SUBJECT";"You have received an invitation to join our social network!"
"_EMAIL_INVITE_CODE_BODY";"[header]

You have been invited by [sender_title] to join our social network. To join, please follow the link below:

http://[host][object_link]

----------------------------------------
[message]
----------------------------------------

[footer]"

"You are being invited to join our social network.";"You are being invited to join our social network."
"Invalid file type!";"Invalid file type!"
"Invalid file format!";"Invalid file format!"
"Empty file!";"Empty file!"
"There's some error in your contact file";"There's some error in your contact file"
"Unknown file type!";"Unknown file type!"
"There is no contact in your address book";"There is no contact in your address book"
"There's no contact in your account yet.";"There's no contact in your account yet."
"Login to access and get %s contacts from your account.";"Login to access and get %s contacts from your account."
"%s requires the Authorization to access and get contacts from your account.";"%s requires the Authorization to access and get contacts from your account."
"Name";"Name"
"&#171; Previous";"&#171; Previous"
"Next &#187;";"Next &#187;"
"%1s-%2s of %3s Contacts";"%1s-%2s of %3s Contacts"
"You do not have any contacts in your address book.";"You do not have any contacts in your address book."
"Sending request!";"Sending request!"

"%s invitation";"%s invitation";"%s invitations"

# -------- End Contact ---------

# -------- Start Core -------
# menu items
"_SITE_TITLE";"Social Network"
"Home";"Home"
"Members";"Members"
"Layout";"Layout"
"Stats";"Stats"
"Ads";"Ads"
"Plugins";"Plugins"
"Settings";"Settings"
"Manage";"Manage"
"Menu Editor";"Menu Editor"
"Language Manager";"Language Manager"
"File & Media Manager";"File & Media Manager"
"Theme Editor";"Theme Editor"
"Layout Editor";"Layout Editor"
"Log Browser";"Log Browser"
"Server Information";"Server Information"
"Referring URLs";"Referring URLs"
"Site-wide Statistics";"Site-wide Statistics"
"Create New Campaign";"Create New Campaign"
"Manage Ad Campaigns";"Manage Ad Campaigns"
"Performance & Caching";"Performance & Caching"
"System Emails";"System Emails"
"Friendship Settings";"Friendship Settings"
"Spam & Banning Tools";"Spam & Banning Tools"
"Activity Feed Settings";"Activity Feed Settings"
"Signup Process";"Signup Process"
"Profile Questions";"Profile Questions"
"Locale Settings";"Locale Settings"
"Abuse Reports";"Abuse Reports"
"Announcements";"Announcements"
"Networks";"Networks"
"Member Levels";"Member Levels"

"Save Changes";"Save Changes"
"Contact Us";"Contact Us"
"An error occurred:";"An error occurred:"
"Privacy Statement";"Privacy Statement"
"Terms of Service";"Terms of Service"

# Common browse filters
"Browse By";"Browse By"
"Most Recent";"Most Recent"
"Most Popular";"Most Popular"

# Common words
"Delete";"Delete"
"or";"or"
" or ";" or "
"cancel";"cancel"
"Cancel";"Cancel"
"Search";"Search"
"Success";"Success"
"Description";"Description"
"Name";"Name"
"member";"member";"members"
"friendship";"friendship";"friendships"
"post";"post";"posts"
"comment";"comment";"comments"
"Password";"Password"
"Login";"Login"
"Remember Me";"Remember Me"
"Email Address";"Email Address"
"Message";"Message"
"Human Verification";"Human Verification"
"Please type the characters you see in the image.";"Please type the characters you see in the image."
"Send Message";"Send Message"
"Posted by %s";"Posted by %s"
"%s update";"%s update";"%s updates"
"%s Update";"%s Update";"%s Updates"
"updates";"updates"
"0 Updates";"0 Updates"
"First";"First"
"Last";"Last"
"&#171; Previous";"&#171; Previous"
"Next &#187;";"Next &#187;"
"More +";"More +"
"Copyright";"Copyright"


"Created %s by ";"Created %s by "
"Post Comment";"Post Comment"
"%s comment";"%s comment";"%s comments"
"%d hour ago";"%d hour ago";"%d hours ago"
"There was an error processing your request.  Please try again later.";"There was an error processing your request.  Please try again later."
"View all %s comment";"View all %s comment";"View all %s comments"
"Like This";"Like This"
"Like";"Like"
"Unlike";"Unlike"
"Comment";"Comment"
"Unlike This";"Unlike This"
"%s likes this";"%s likes this";"%s like this"
"%s person likes this";"%s person likes this";"%s people like this"
"View previous comments";"View previous comments"
"View more comments";"View more comments"
"View later comments";"View later comments"
"View All Updates";"View All Updates"
"Mark All Read";"Mark All Read"
"You have no new updates.";"You have no new updates."
"Are you sure you want to delete this?";"Are you sure you want to delete this?"


# Forms
"Report";"Report"
"Submit Report";"Submit Report"
"Do you want to report this?";"Do you want to report this?"
"(select)";"(select)"
"Spam";"Spam"
"Abuse";"Abuse"
"Inappropriate Content";"Inappropriate Content"
"Licensed Material";"Licensed Material"
"Other";"Other"
"Add Link";"Add Link"
"Edit Thumbnail";"Edit Thumbnail"
"Apply Changes";"Apply Changes"
" Loading...";" Loading..."
"Are you sure you want to delete this link?";"Are you sure you want to delete this link?"
"Delete Link";"Delete Link"

# Search
"Please enter a search query.";"Please enter a search query."
"No results were found.";"No results were found."
"%s result found";"%s result found";"%s results found"

"Whoops!";"Whoops!"
"Page Not Found";"Page Not Found"
"Go Back";"Go Back"
"The page you have attempted to access could not be found.";"The page you have attempted to access could not be found."
"Private Page";"Private Page"
"You do not have permission to view this private page.";"You do not have permission to view this private page."
"That resource does not exist";"That resource does not exist"
"Please sign in to continue.";"Please sign in to continue."
"Like added";"Like added"
"Like removed";"Like removed"
"Invalid request method";"Invalid request method"
"Comment deleted";"Comment deleted"
"Invalid data";"Invalid data"
"The requested resource could not be found.";"The requested resource could not be found."
"You are not authorized to access this resource.";"You are not authorized to access this resource."
"Please sign in to continue..";"Please sign in to continue."
"Whoops! Something went wrong!";"Whoops! Something went wrong!"
"Thank you for your feedback!";"Thank you for your feedback!"
"Invalid Method";"Invalid Method"
"Invalid data";"Invalid data"
"Link created";"Link created"
"Link doesn't exists or not authorized to delete";"Link doesn't exists or not authorized to delete"
"Link has been deleted.";"Link has been deleted."

"Birthdays must include a month and a date.";"Birthdays must include a month and a date."
"Please select a date from the calendar";"Please select a date from the calendar"
"Please select a time from the dropdown";"Please select a time from the dropdown"
"Please select AM or PM";"Please select AM or PM"
"AM/PM value selected without specifying a time";"AM/PM value selected without specifying a time"
"End time cannot be before start time";"End time cannot be before start time"
"By %s";"By %s"
"...";"..."
"An error has occurred processing the request.  The target may no longer exist.";"An error has occurred processing the request.  The target may no longer exist."
"Close";"Close"
",";","
"Sign In or %1$sJoin%2$s";"Sign In or %1$sJoin%2$s"
"and";"and"

# timestamps
"now";"now"
"in a few seconds";"in a few seconds"
"a few seconds ago";"a few seconds ago"
"in %s minute";"in %s minute";"in %s minutes"
"%s minute ago";"%s minute ago";"%s minutes ago"
"in %s hour";"in %s hour";"in %s hours"
"%s hour ago";"%s hour ago";"%s hours ago"

"_ACTIVITY_ACTIONTYPE_LOGIN";"Signing in"
"_ACTIVITY_ACTIONTYPE_LOGOUT";"Signing out"
"_ACTIVITY_ACTIONTYPE_NETWORK_JOIN";"Joining a network"
"_ACTIVITY_ACTIONTYPE_POST";"Posting to someone's profile"
"_ACTIVITY_ACTIONTYPE_POST_SELF";"Posting a status update to your own profile"
"_ACTIVITY_ACTIONTYPE_PROFILE_PHOTO_UPDATE";"Changing your photo"
"_ACTIVITY_ACTIONTYPE_SIGNUP";"Signing up"
"_ACTIVITY_ACTIONTYPE_STATUS";"Updating my status"
"_ACTIVITY_ACTIONTYPE_FIELDS_CHANGE_GENERIC";"Updating my profile"
"_ACTIVITY_ACTIONTYPE_FRIENDS";"When I become friends with someone"
"_ACTIVITY_ACTIONTYPE_FRIENDS_FOLLOW";"When I follow someone"

"_CORE_CONTACT_DESCRIPTION";"If you want to ask us a question directly, please submit your message with the following form."
"_CORE_HELP_CONTACT_MESSAGE";"Name: %1$s
Email: %2$s
Member Info: (%3$s - %4$s)
IP: %5$s
User-agent: %6$s
Timestamp: %7$s
Message:
    %8$s"

"_CORE_PRIVACY_STATEMENT";"This page will contain the privacy statement of your choice."
"_CORE_TERMS_OF_SERVICE";"This page will contain the terms of service of your choice."


"You can no longer respond to this message because %1$s has blocked you.";"You can no longer respond to this message because %1$s has blocked you."


# admin
"Member Level Settings";"Member Level Settings"
"Select Member Level";"Select Member Level"
"Public";"Public"
"Default Level";"Default Level"
"Moderators";"Moderators"
"Admins";"Admins"
"Superadmins";"Super Admins"
"Options";"Options"
"Date";"Date"
"Views";"Views"
"Owner";"Owner"
"delete";"delete"
"Delete Selected";"Delete Selected"
# admin stats
"_CORE_ADMIN_STATS_CORE_VIEWS";"Page views"
"_CORE_ADMIN_STATS_USER_CREATIONS";"Sign-ups"
"_CORE_ADMIN_STATS_USER_LOGINS";"Sign-ins"
"_CORE_ADMIN_STATS_MESSAGES_CREATIONS";"Private messages"
"_CORE_ADMIN_STATS_USER_FRIENDSHIPS";"New friendships"
"_CORE_ADMIN_STATS_CORE_COMMENTS";"Comments"
"_CORE_ADMIN_STATS_CORE_LIKES";"Likes"
"_CORE_ADMIN_STATS_CORE_REPORTS";"Abuse reports"

"_CORE_ADMIN_STATS_CORE_UNIQUES";"Unique visitors"
"_CORE_ADMIN_STATS_ACTIVITY_POSTS";"Feed items"
"_CORE_ADMIN_STATS_AD_IMPRESSIONS";"Ad impressions"
"_CORE_ADMIN_STATS_AD_CLICKS";"Ad clicks"

"_CORE_ADMIN_STATS_ANNOUNCEMENT_CREATIONS";"Announcements"
"_CORE_ADMIN_STATS_CORE_EMAILS";"Emails Sent"

#default networks
"Antarctica";"Antarctica"
"Australia";"Australia"
"Africa";"Africa"
"Asia";"Asia"
"Europe";"Europe"
"South America";"South America"
"North America";"North America"

#ads
"CORE_VIEWS_SCRIPTS_ADMINADS_INDEX_DESCRIPTION";"Displaying advertisements is an excellent way to monetize your social network. By creating ad campaigns, you can determine exactly where your ads will appear, how long they will be displayed, and who they will be shown to. The key to generating substantial revenue from your social network is to create targeted ad campaigns. This means that you should make an effort to show specific ads to users based on their interests or personal characteristics (e.g. their profile information). To accomplish this, ad campaigns can be created for specific user levels and/or networks."
"Create New Campaign";"Create New Campaign"
"You currently have no advertising campaigns.";"You currently have no advertising campaigns."
"CORE_FORM_ADMINS_LAYOUT_CONTENT_PAGE_LEVELS_DESCRIPTION";"Specify which member levels will be able to view this page. To show this page to all member levels, leave them all selected. If you want this page to be hidden from none registered members, please make sure you select deselect the public member level. Use CTRL-click to select or deselect multiple levels."
"Create Advertising Campaign";"Create Advertising Campaign"
"Follow this guide to design and launch a new advertising campaign.";"Follow this guide to design and launch a new advertising campaign."
"Campaign Name";"Campaign Name"
"Start Date";"Start Date"
"End Date";"End Date"
"Don't end this campaign on a specific date.";"Don't end this campaign on a specific date."
"End this campaign on a specific date.";"End this campaign on a specific date."
"Total Views Allowed";"Total Views Allowed"
"The campaign will end when this number of views is reached. Enter ""0"" for unlimited views.";"The campaign will end when this number of views is reached. Enter ""0"" for unlimited views."
"Total Clicks Allowed";"Total Clicks Allowed"
"The campaign will end when this number of clicks is reached. Enter ""0"" for unlimited clicks.";"The campaign will end when this number of clicks is reached. Enter ""0"" for unlimited clicks."
"CORE_FORM_ADMIN_ADS_CREATE_LIMITCTR_DESCRIPTION";"If you specify a minimum CTR (click-through ratio, which is the ratio of clicks to views) and the campaign's CTR goes below your limit, the campaign will end. If you decide to specify a minimum CTR limit, you should enter it as a percentage of clicks to views (e.g. 0.05%). To create a campaign with no definite end, don't specify limits and your campaign will continue until you choose to end it."
"CORE_FORM_ADMINS_ADS_CREATE_ADLEVELS_DESCRIPTION";"Specify which member levels will be shown advertisements from this campaign. To show this ad campaign to all member levels, leave them all selected. Use CTRL-click to select or deselect multiple levels."
"Networks";"Networks"
"CORE_FORM_ADMINS_ADS_CREATE_ADNETWORKS_DESCRIPTION";"Specify which networks will be shown advertisements from this campaign. To show this ad campaign to all networks, leave them all selected. Use CTRL-click to select or deselect multiple networks."
"Create Campaign";"Create Campaign"
"Minimum CTR";"Minimum CTR"
"pause";"pause"
"un-pause";"un-pause"
"CTR";"CTR"
"Clicks";"Clicks"
"Edit Advertising Campaign";"Edit Advertising Campaign"
"Manage Advertisements";"Manage Advertisements"
"Editing Ad Campaign";"Editing Ad Campaign"
"There are no advertisements added to this campaign.";"There are no advertisements added to this campaign."
"Add New Advertisement";"Add New Advertisement"
"CORE_VIEWS_SCRIPTS_ADMINADS_MANAGEADS_DESCRIPTION";"Displaying advertisements is an excellent way to monetize your social network. By creating ad campaigns, you can determine exactly where your ads will appear, how long they will be displayed, and who they will be shown to. The key to generating substantial revenue from your social network is to create targeted ad campaigns. This means that you should make an effort to show specific ads to users based on their interests or personal characteristics (e.g. their profile information). To accomplish this, ad campaigns can be created for specific user levels and/or networks."
"Create Advertisement";"Create Advertisement"
"Follow this guide to design and create a new advertisement.";"Follow this guide to design and create a new advertisement."
"preview";"preview"
"Preview";"Preview"
"HTML Code";"HTML Code"
"Edit HTML";"Edit HTML"
"Edit Advertisement";"Edit Advertisement"
"CORE_FORM_ADMIN_ADS_AD_MEDIATYPE_DESCRIPTION";"Upload a banner image from your computer or specify your advertisement HTML code (e.g. Google Adsense). If you choose to upload an image, it must be a valid GIF, JPG, JPEG, or PNG file under 200kb."
"Upload Banner Image";"Upload Banner Image"
"Insert Banner HTML";"Insert Banner HTML"
"Advertisement Name";"Advertisement Name"
"Advertisement Media";"Advertisement Media"
"CORE_VIEWS_SCRIPTS_FANCYUPLOAD_DESCRIPTION";"This form is just an example fallback for the unobtrusive behaviour of FancyUpload. If this part is not changed, something must be wrong with your code."
"Upload a Photo:";"Upload a Photo:"
"CORE_VIEWS_SCRIPTS_FANCYUPLOAD_ADDPHOTOS";"Click ""Add Photos"" to select a photo from your computer. After you have selected the photos, they will begin to upload right away. When your upload is finished, you will be able to preview the advertisement."
"done";"done"
"Advertisement Preview";"Advertisement Preview"
"Delete Advertisement";"Delete Advertisement"
"Are you sure you want to delete this advertisement?";"Are you sure you want to delete this advertisement?"
"Delete Ad";"Delete Ad"
"Advertisement Edited.";"Advertisement Edited."
"Ad Campaign Deleted";"Ad Campaign Deleted"
"Advertisement Deleted.";"Advertisement Deleted."
"Max file size limit exceeded (probably).";"Max file size limit exceeded (probably)."
"Invalid request method";"Invalid request method"
"No file";"No file"
"Invalid Upload";"Invalid Upload"
"Your changes have been saved.";"Your changes have been saved."
"ITEM_TYPE_CORE_PAGE";"Pages"
" - All unsaved changes to pages or widgets will be lost - ";" - All unsaved changes to pages or widgets will be lost - "
"Any unsaved changes will be lost. Are you sure you want to leave this page?";"Any unsaved changes will be lost. Are you sure you want to leave this page?"
"Your changes to this page have been saved.";"Your changes to this page have been saved."
"The selected layout change will cause %s areas containing widgets to be destroyed. Are you sure you want to continue?";"The selected layout change will cause %s areas containing widgets to be destroyed. Are you sure you want to continue?"
"Tabbed Blocks";"Tabbed Blocks"
