
"<?php die(""Access Denied"");?>;"
"ITEM_TYPE_USER";"Membros"
"Select the city closest to you that shares your same timezone.";"Selecione a cidade mais próxima de você que compartilha o seu fuso horário mesmo."
"Display Name";"Nome para Exibição"
"login";"entrar"
"Login or Signup";"Entre or Cadastri-se"
"Online Users";"Usuários Online"
"Profile Fields";"Campos de Perfil"
"Profile Friends";"Perfil de Amigos"
"Profile Info";"Informações do perfil"
"Profile Mutual Friends";"Perdil de Amidos em comum"
"Profile Options";"Opções de Perfil"
"Profile Status";"Estatus do Perfil"
"Profile Tags";"Tags de perfil"
"Quick Links";"Links Rápidos"
"Recent Signups";"Cadastros recentes"
"User Photo";"Foto do Usuário"
"Remove from Friends";"Remover dos amigos"
"Approve Selected";"Aprovar selecionados"
"Member Home Quick Links Menu";"Links rápidos da home dos membros"
"Member Profile Options Menu";"Perfil de Membro Menu de Opções"
"Member Edit Profile Navigation Menu";"Membro Editar perfil menu de navegação"
"Member Settings Navigation Menu";"Membro menu de navegação Configurações"
"This account still requires either email verification or admin approval.";"Esta conta ainda requer a verificação de e-mail ou aprovação do administrador."
"Click <a href=""%s"">here</a> to resend the email.";"Click <a href=""%s"">aqui</a> para reenviar o e-mail."
"{item:$subject} has posted on your {item:$object:profile}.";"{item:$subject} postou no seu {item:$object:profile}."
"You and {item:$subject} are now friends.";"Você e {item:$subject} são amigos."
"{item:$subject} has requested to be your friend.";"{item:$subject} pediu para ser seu amigo."
"{item:$subject} has requested to follow you.";"{item:$subject} pediu para segui-lo."
"You are now following {item:$subject}.";"Está agora a seguir {item:$subject}."
"{item:$subject} is now following you.";"{item:$subject} agora está te seguindo."
"{item:$subject} tagged you in a {item:$object:$label}.";"{item:$subject} marcou você em uma {item:$object:$label}."
"_EMAIL_NOTIFY_FRIEND_ACCEPTED_TITLE";"Amigo Aprovado"
"_EMAIL_NOTIFY_FRIEND_ACCEPTED_DESCRIPTION";"Este é o email que é enviado a um membro quando seu pedido de amizade for aprovado."
"_EMAIL_NOTIFY_FRIEND_ACCEPTED_SUBJECT";"[sender_title] aprovou-lo como amigo."
"_EMAIL_NOTIFY_FRIEND_ACCEPTED_BODY";"Hello [recipient_title]

[sender_title] aprovou-lo como amigo. Clique no link abaixo para login:

http://[host][object_link]

Best Regards
Social Network Administration"
"_EMAIL_NOTIFY_FRIEND_FOLLOW_TITLE";"Siga amigo"
"_EMAIL_NOTIFY_FRIEND_FOLLOW_DESCRIPTION";"Este é o email que é enviado a um membro ao outro membro começa a segui-los.
<br />
<br />
Available placeholders:
<br />
[recipient_title], [sender_title], [host], [object_link]"
"_EMAIL_NOTIFY_FRIEND_FOLLOW_SUBJECT";"[sender_title] começou a segui-lo."
"_EMAIL_NOTIFY_FRIEND_FOLLOW_BODY";"Hello [recipient_title]

[sender_title] começou a segui-lo. Clique no link abaixo para ler o membro:

http://[host][object_link]

Best Regards
Social Network Administration"
"_EMAIL_NOTIFY_FRIEND_FOLLOW_ACCEPTED_TITLE";"Siga Aprovado"
"_EMAIL_NOTIFY_FRIEND_FOLLOW_ACCEPTED_DESCRIPTION";"Este é o email que é enviado a um membro, quando seu pedido seguem foram aprovados.
<br />
<br />
Available placeholders:
<br />
[recipient_title], [sender_title], [host], [object_link]"
"_EMAIL_NOTIFY_FRIEND_FOLLOW_ACCEPTED_SUBJECT";"[sender_title] aprovou seu pedido para segui-los."
"_EMAIL_NOTIFY_FRIEND_FOLLOW_ACCEPTED_BODY";"Hello [recipient_title]

[sender_title] aprovou-lhe segui-los. Clique no link abaixo para login:

http://[host][object_link]

Best Regards
Social Network Administration"
"_EMAIL_NOTIFY_FRIEND_FOLLOW_REQUEST_TITLE";"Siga Pedido"
"_EMAIL_NOTIFY_FRIEND_FOLLOW_REQUEST_DESCRIPTION";"Este é o email que é enviado a um membro quando estes são solicitados a ser seguido por outro membro.
<br />
<br />
Available placeholders:
<br />
[recipient_title], [sender_title], [host], [object_link]"
"_EMAIL_NOTIFY_FRIEND_FOLLOW_REQUEST_SUBJECT";"[sender_title]  pediu para segui-lo."
"_EMAIL_NOTIFY_FRIEND_FOLLOW_REQUEST_BODY";"Hello [recipient_title]

[sender_title] pediu para segui-lo. Clique no link abaixo para login e confirmar esta solicitação:

http://[host][object_link]

Best Regards
Social Network Administration"
"_EMAIL_NOTIFY_FRIEND_REQUEST_TITLE";"Pedido de Amizade"
"_EMAIL_NOTIFY_FRIEND_REQUEST_DESCRIPTION";"Este é o email que é enviado a um membro quando estes são solicitados a um amigo por outro membro.
<br />
<br />
Available placeholders:
<br />
[recipient_title], [sender_title], [host], [object_link]"
"_EMAIL_NOTIFY_FRIEND_REQUEST_SUBJECT";"[sender_title] adicionou você como amigo."
"_EMAIL_NOTIFY_FRIEND_REQUEST_BODY";"Hello [recipient_title]

[sender_title] adicionou você como amigo. Clique no link abaixo para login e confirmar este pedido de amizade:

http://[host][object_link]

Best Regards
Social Network Administration"
"_EMAIL_NOTIFY_POST_USER_TITLE";"Post em perfil"
"_EMAIL_NOTIFY_POST_USER_DESCRIPTION";"Este e-mail é enviado para o membro quando alguém postou algo sobre o perfil do membro."
"_EMAIL_NOTIFY_POST_USER_SUBJECT";"Novo post no perfil"
"_EMAIL_NOTIFY_POST_USER_BODY";"Ola [recipient_title]

[sender_title] postou algo em seu perfil. Clique no link abaixo para visualizá-lo."

http://[host][object_link]

Best Regards
Social Network Administration"
"_EMAIL_NOTIFY_TAGGED_TITLE";"Marcados"
"_EMAIL_NOTIFY_TAGGED_DESCRIPTION";"Este e-mail é enviado para o membro quando alguém as tags."
"_EMAIL_NOTIFY_TAGGED_SUBJECT";"Você foi marcado"
"_EMAIL_NOTIFY_TAGGED_BODY";"Ola [recipient_title]

Você foi marcado em uma [object_type_name]. Clique no link abaixo para visualizar:

http://[host][object_link]

Atenciosamente 
Administração do Tarfee"
"Everyone";"Todos"
"Friends and Networks";"Amigos e Redes"
"Friends of Friends";"Amigos dos Amigos"
"Friends Only";"Apenas amigos"
"Just Me";"Just Me"
"Add Member Level";"Add Member Level"
"View Member Levels";"View Member Levels"
"Comment Privacy";"Comentário de Privacidade"
"Member Level Edited.";"Membro nível editado."
"Delete the selected member level?";"Eliminar o nível de membro selecionado?";"Eliminar o nível de membro selecionado?"
"Are you sure that you want to delete this member level? It will not be recoverable after being deleted.";"Tem certeza de que deseja excluir este nível é membro? Não vai ser recuperado depois de ser excluída.";"Tem certeza de que deseja excluir este nível é membro? Não vai ser recuperado depois de ser excluída."
"AUTHORIZATION_VIEWS_SCRIPTS_ADMINLEVEL_DESCRIPTION";"Níveis de membro pode ser utilizada para dar alguns membros mais privilégios do que outras. Você pode conceder / restringir acesso a um nível de membro de recursos, setores da comunidade. Você também pode atribuir os níveis que têm capacidades de moderação ou administrativa.<br /><br />Um dos seus níveis de membro deve ser marcado como o ""nível padrão "". Quando os novos membros se inscrever, eles serão automaticamente pertencem a este nível. Você pode mudar o nível de um membro específico editando os detalhes de sua conta a partir da %s página. Se você quiser que todos os membros de sua comunidade a ter as mesmas características e limites, você só vai precisar de um nível único membro (com exceção do nível superadmin)."
"%d level found";"%d nível encontrado";"%d níveis encontrados"
"%d member";"%d membro";"%d membro"
"Level Name";"Nome do Nível"
"AUTHORIZATION_FORM_ADMIN_LEVEL_EDIT_DESCRIPTION";"Favor fornecer algumas informações sobre este nível de novo membro. Lembre-se, os níveis de membro são úteis para dar privilégios de alguns membros mais ou concedendo-lhes capacidades de moderação. Se você quer apenas criar diferentes tipos de perfil (ou seja, ""Fans"" e ""Bandas""), visite a área de Perguntas perfil."
"Delete Level";"Apagar Nível"
"Are you sure you want to delete this level? Members in this level will be re-assigned to the default level.";"Tem certeza de que deseja excluir este nível? Os membros deste nível vai ser novamente nomeado para o nível padrão."
"Create Member Level";"Criar Nível dos"
"Create Level";"Criar um Nível"
"Copy Values From:";"Copiar Valores de:"
"Member Level Name";"Nome do Nível"
"Allow Profile Style";"Permitir Estilo perfil"
"Yes, allow custom profile styles.";"Sim, permitir que os estilos de perfil personalizado."
"No, do not allow custom profile styles.";"Não, não permitem que os estilos de perfil personalizado."
"Allow Activity Feed Moderation";"Permitir Moderação feed de atividade"
"Yes, allow members in this level to delete any feed item.";"Sim, permitir que os membros neste nível para excluir qualquer item alimentação."
"No, do not allow moderation.";"Não, não permitem moderação."
"Allow Profile Moderation";"Allow Profile Moderation"
"Yes, allow members in this level to edit other profiles and settings.";"Yes, allow members in this level to edit other profiles and settings."
"Yes, allow members in this level to edit other custom profile styles.";"Yes, allow members in this level to edit other custom profile styles."
"Allow Account Deletion?";"Allow Account Deletion?"
"Yes, allow members in this level to delete other users.";"Yes, allow members in this level to delete other users."
"Yes, allow members to delete their account.";"Yes, allow members to delete their account."
"No, do not allow account deletion.";"No, do not allow account deletion."
"Type";"Type"
"Manage Announcements";"Gerenciar anúncios"
"ANNOUNCEMENT_VIEW_SCRIPTS_ADMINMANAGE_DESCRIPTION";"Os anúncios são uma ótima maneira de manter seus membros engajados na comunidade. Anúncios aparecem dentro do ""Anúncio Widget""", que você pode colocar em qualquer lugar em seu site. Por padrão, o widget aparece na parte superior da página inicial do membro - desta forma, os membros ver seus anúncios direito quando assinam polegadas Você pode mover este widget em outro lugar ou alterar suas configurações no <a href='%s'>Layout Editor</a>."
"There are currently no announcements.";"Actualmente não há anúncios."
"Post New Announcement";"Post Novo anúncio"
"Please compose your new announcement below.";"Por favor, compor o seu novo anúncio abaixo."
"Edit Announcement";"Editar anúncio"
"Posted by %1$s %2$s";"Enviado po %1$s %2$s"
"Please modifiy your announcement below.";"Por favor, modifiy o anúncio abaixo."
"Delete Announcement?";"Excluir anúncio?"
"Are you sure that you want to delete this announcement? It will not be recoverable after being deleted.";"Tem certeza que deseja apagar este anúncio? Não vai ser recuperado depois de ser excluída."
"edit";"edição"
"Title";"Título"
"Author";"Autor"
"ID";"ID"
"%d announcements total";"%d total de anúncios"
"Are you sure that you want to delete the %d announcements? It will not be recoverable after being deleted.";"Tem certeza de que deseja excluir o %d Anúncios? Não vai ser recuperado depois de ser excluída."
"Delete the selected announcements?";"Apagar os anúncios seleccionados?"
"Please select an announcement to delete.";"Por favor selecione um anúncio para excluir."
"ITEM_TYPE_ANNOUNCEMENT";"Announcements"
"Music";"Música"
"playlist";"lista";"listas"
"song";"música";"músicas"
"View All Playlists";"Ver Todas as Listas"
"_MUSIC_UNTITLED_PLAYLIST";"lista ilimitada "
"_MUSIC_DEFAULT_PLAYLIST";"Perfil Lista"
"_MUSIC_MESSAGE_PLAYLIST";"Mensagem Lista"
"_MUSIC_UPLOAD_DESCRIPTION";"Clique em ""Add Music"" para selecionar um ou mais músicas do seu computador. Depois de ter selecionado as músicas, elas começarão a enviar imediatamente. Quando o upload estiver concluído, clique no botão abaixo a lista de músicas para salvá-los à sua lista."
"ADMIN_ACTIVITY_TYPE_COMMENT_PLAYLIST";"Quando alguém comenta em uma lista que crio."
"ADMIN_ACTIVITY_TYPE_MUSIC_PLAYLIST_NEW";"Quando uma lista de música nova é criada."
"_ACTIVITY_ACTIONTYPE_COMMENT_PLAYLIST";"Comentários sobre as listas"
"_ACTIVITY_ACTIONTYPE_MUSIC_PLAYLIST_NEW";"Nova lista"
"ACTIVITY_TYPE_MUSIC_PLAYLIST_NEW";"Quando uma lista de música nova é criada."
"ACTIVITY_TYPE_COMMENT_PLAYLIST";"Quando alguém comenta em uma lista que crio."
"Browse Music";"Procurar Música"
"My Music";"Minhas músicas"
"Upload Music";"Enviar música"
"Search Music";"Procurar música"
"Edit Playlist";"Editar lista"
"Delete Playlist";"Delete Playlist"
"Play on my Profile";"Tocar no meu perfil"
"Disable Profile Playlist";"Disable Profile Playlist"
"Search Music:";"Search Music:"
"Add New Songs";"Add New Songs"
"Add Music";"Add música"
"Choose music from your computer to add to this playlist.";"Choose music from your computer to add to this playlist."
"Playlist Name";"Playlist Name"
"Playlist Description";"Playlist Description"
"Show this playlist in search results";"Show this playlist in search results"
"Who may see this playlist?";"Who may see this playlist?"
"Who may post comments on this playlist?";"Who may post comments on this playlist?"
"Playlist Artwork";"Playlist Artwork"
"Save Music to Playlist";"Save Music to Playlist"
"Click ""Browse..."" to select the MP3 file you would like to upload.";"Click ""Browse..."" to select the MP3 file you would like to upload."
"Edit Playlist: ";"Edit Playlist: "
"Upload Music:";"Upload Music:"
"Choose Playlist";"Choose Playlist"
"Add Song To Playlist";"Add Song To Playlist"
"Add to my Playlist";"Add to my Playlist"
"Create New Playlist";"Create New Playlist"
"Add Song";"Adicionar Canção"
"This playlist does not belong to you.";"Esta lista não pertence a você."
"This playlist already has this song.";"Esta lista já tem essa música."
"This playlist is private.";"Esta lista é privado."
"There are no songs uploaded yet.";"Não há canções carregado ainda."
"Why don't you add some?";"Por que você não adicionar algum?"
"Pop-out Player";"Jogador Pop-out"
"%s play";"%s play";"%s plays"
"There is no music uploaded yet.";"Não há música carregado ainda."
"What is the title of this song?";"Qual é o título desta canção?"
"The selected playlist has been deleted.";"A lista selecionada foi excluída."
"Delete Playlist?";"Eliminar lista?"
"Are you sure that you want to delete the selected playlist? This action cannot be undone.";"Tem certeza que deseja apagar a lista selecionada? Essa ação não pode ser desfeita."
"Return to page";"Retornar para a página"
"Go to my playlist";"Ir para a minha lista"
"rename";"renomear"
"Music by %s";"%s's Music"
"Loading song, please wait...";"Carregando música, por favor aguarde ..."
"Unable to upload music. Please click cancel and try again";"Não é possível fazer upload de música. Por favor, clique em cancelar e tentar novamente"
"Song got lost in the mail. Please click cancel and try again";"Por favor, clique em cancelar e tentar novamente"
"Not allowed to edit this playlist";"Sem permissão para editar esta lista"
"Max file size limit exceeded or session expired.";"Max tamanho limite excedido ou a sessão expirou."
"Invalid Upload or file too large";"Upload inválido ou arquivo muito grande"
"Invalid file type";"Tipo de arquivo inválido"
"Upload failed by database query";"Falha no upload de consulta de banco de dados"
"Unknown database error";"erro de banco de dados Desconhecido"
"Not a valid song";"Não é uma canção válido"
"Invalid playlist";"lista inválido"
"You must be logged in.";"Você deve estar conectado polegadas"
"You are not allowed to upload songs.";"Você não tem permissão para fazer upload de músicas."
"Unable to create default playlist in database";"Não é possível criar lista padrão no banco de dados"
"These settings affect all members in your community.";"Essas configurações afetam todos os membros de sua comunidade."
"Public Permissions";"Permissões Pública"
"MUSIC_FORM_ADMIN_GLOBAL_MUSICPUBLIC_DESCRIPTION";"Selecione se deseja ou não deixar o público (visitantes que não são registrados-in) para visualizar as seguintes seções de sua Tarfee. Em alguns casos (como perfis, blogs e álbuns), se você deu a eles a opção, os usuários serão capazes de fazer suas páginas privadas mesmo que você fez publicamente visíveis aqui. Para configurações de permissões mais, visite a página Configurações Gerais."
"Yes, the public can view playlists unless they are made private.";"Sim, o público pode ver listas de reprodução, excepto se forem privados."
"No, the public cannot view playlists.";"Não, o público não pode exibir listas de reprodução."
"Playlists Per Page";"Listas por página"
"How many playlists will be shown per page? (Enter a number between 1 and 999)";"Quantas listas serão mostrados por página? (Digite um número entre 1 e 999)"
"MUSIC_FORM_ADMIN_LEVEL_DESCRIPTION";"Essas configurações são aplicadas em uma base por nível de membro. Comece por seleccionar o nível de membro que você deseja modificar e depois ajustar as configurações para que o nível abaixo."
"Allow Viewing of Playlists?";"Permitem a visualização de Listas?"
"MUSIC_FORM_ADMIN_LEVEL_VIEW_DESCRIPTION";"Você quer deixar listas de membros de vista? Se definido como não, algumas outras configurações nesta página não pode ser aplicada."
"No, do not allow playlists to be viewed.";"Não, não permitem que listas de reprodução para ser visualizado."
"Yes, allow viewing of playlists.";"Sim, permitem a visualização de listas de reprodução."
"Yes, allow viewing of all playlists, even private ones.";"Sim, permitem a visualização de todas as listas, mesmo as privadas."
"Allow Editing of Playlists?";"Permitir a edição de Listas?"
"MUSIC_FORM_ADMIN_LEVEL_EDIT_DESCRIPTION";"Você quer permitir que os membros editar playlists? Se definido como não, algumas outras configurações nesta página não pode ser aplicada."
"No, do not allow members to edit their playlists.";"Não, não permitir que membros de editar as suas listas."
"Yes, allow members to edit their own playlists.";"Sim, permitir que os membros de editar suas próprias listas."
"Yes, allow members to edit all playlists.";"Sim, permitir que os membros para editar todas as listas."
"Allow Deletion of Playlists?";"Permitir a exclusão de Listas?"
"MUSIC_FORM_ADMIN_LEVEL_DELETE_DESCRIPTION";"Você quer permitir que os membros eliminar as listas? Se definido como não, algumas outras configurações nesta página não pode ser aplicada."
"No, do not allow members to delete their playlists.";"Não, não permitir que membros de apagar as suas listas."
"Yes, allow members to delete their own playlists.";"Sim, permitimos que os membros apagar as suas próprias listas."
"Yes, allow members to delete all playlists.";"Sim, permitir que os membros de apagar todas as listas."
"Allow Music?";"Permitir musical?"
"Do you want to allow users to upload music to their profile?";"Você quer permitir que usuários façam upload de músicas ao seu perfil?"
"Yes, allow this member level to create playlists";"Sim, permitir que este nível de membro para criar listas de reprodução"
"No, do not allow this member level to create playlists";"Não, não permitem esse nível de membro para criar listas de reprodução"
"Playlist Privacy";"Lista de Privacidade"
"MUSIC_FORM_ADMIN_LEVEL_AUTHVIEW_DESCRIPTION";"Os usuários podem escolher entre qualquer uma das opções abaixo quando eles decidem quem pode ver as suas listas. Estas opções aparecem em seus usuários ""Upload Music"" e ""Editar Lista"" páginas. Se você não marcar nenhuma opção, todos terão permissão para exibir listas de reprodução."
"Playlist Comment Options";"Comentário Opções Lista"
"MUSIC_FORM_ADMIN_LEVEL_AUTHCOMMENT_DESCRIPTION";"Os usuários podem escolher entre qualquer uma das opções abaixo quando eles decidem quem pode postar comentários sobre as suas listas. Se você não marcar nenhuma opção, todos terão permissão para postar comentários nas listas de reprodução"
"Maximum Allowed Songs";"Maximum Allowed Songs"
"MUSIC_FORM_ADMIN_LEVEL_MAXSONGS_DESCRIPTION";"Digite o número máximo permitido de canções. O campo deve conter um número inteiro entre 1 e 999."
"Maximum Allowed Filesize";"Tamanho máximo permitido"
"MUSIC_FORM_ADMIN_LEVEL_MAXFILESIZE_DESCRIPTION";"Digite o tamanho máximo para upload de arquivos em KB. Este deve ser um número entre 1 e 204800."
"Maximum Allowed Storage";"Máximo permitido de armazenamento"
"How much storage space in KB should each user have to store their files?";"Quanto espaço de armazenamento em KB cada usuário deve ter para armazenar seus arquivos?"
"You are not allowed to edit this playlist";"Você não tem permissão para editar esta lista"
"Song was not successfully attached";"Song não foi anexado com êxito"
"Unable to add song to playlist";"Não é possível adicionar música à lista"
"invalid song_id";"inválido song_id"
"No playlists have been created yet.";"Não listas foram criadas ainda."
"%s track";"%s track";"%s tracks"
"Created %1$s by %2$s";"Created %1$s by %2$s"
"{item:$subject} commented on {item:$owner}'s {item:$object:music_playlist}.";"{item:$subject} commented on {item:$owner}'s {item:$object:music_playlist}."
"{item:$subject} created a new playlist: {item:$object}";"{item:$subject} created a new playlist: {item:$object}"
"ITEM_TYPE_MUSIC_PLAYLIST";"Playlists"
"ITEM_TYPE_MUSIC_PLAYLIST_SONG";"Songs"
"Profile Music";"Profile Music"
"Profile Player";"Profile Player"
"Delete Network";"Excluir Rede"
"Are you sure you want to delete this network?";"Tem certeza que quer apagar esta rede?"
"My Network";"Minha Rede"
"Create Network";"Create Network"
"Edit Network";"Editar Rede"
"NETWORK_FORM_ADMIN_NETWORK_DESCRIPTION";"Se você decidir que os membros aderir a esta rede automaticamente (com base em suas informações de perfil), você terá que escolher um campo de visibilidade e fornecer um valor correspondente. Quando os membros de introduzir esse valor ao criar ou editar seu perfil, eles serão automaticamente aderir a esta rede. Você pode optar por ""esconder"" a rede se você quiser que os membros pertencem a ele invisivelmente. Isso significa que você só vai saber o que os membros pertencem à rede."
"Member Assignment";"Membro Atribuição"
"Members can choose to join this network at any time";"Os membros podem optar por aderir a esta rede a qualquer momento"
"Members are automatically assigned to this network";"Os membros são automaticamente atribuídos a esta rede"
"Members must be assigned to this network by an administrator";"Os membros devem ser atribuídos a essa rede por um administrador"
"Related Profile Question";"Pergunta relacionadas perfil"
"Matching Value";"Correspondência Valor"
"Invisible?";"Invisível?"
"Yes, hide membership for this network.";"Sim, ocultar sociedade para esta rede."
"Delete Network?";"Excluir rede?"
"Delete the selected networks?";"Exclua as redes selecionadas?"
"Are you sure that you want to delete the %s network? It will not be recoverable after being deleted.";"Tem certeza de que deseja excluir o %s rede? Não vai ser recuperado depois de ser excluída.";"Tem certeza de que deseja excluir o %s networks? Eles não poderão ser recuperados depois de ter sido excluída."
"Manage Networks";"Gerir Redes"
"NETWORK_VIEWS_SCRIPTS_ADMINMANAGE_INDEX_DESCRIPTION";"As redes são geralmente utilizados para determinar o que os membros em ver o ""What's New"" alimentar, deixando os membros associados uns com os outros com base em informações do perfil comum (sem precisar ser amigos diretamente), e servir anúncios para grupos específicos de membros. Cada membro pode juntar uma ou mais redes se você permitir que eles e suas redes será mostrado em seu perfil. Se você decidir ter redes, certifique-se que estejam relacionados ao tema de sua comunidade. Por exemplo, se sua comunidade, membros de vários países, você pode criar uma rede para cada país. Se você quiser os seus membros para ver posts recentes de outras pessoas em suas redes (mesmo que ainda não estamos amigos uns dos outros), você pode ajustar essa configuração% s."
"Add Network";"Adicionar Rede"
"Network Name";"Nome da Rede"
"n/a";"n/a"
"ACTIVITY_TYPE_NETWORK_JOIN";"Quando eu entrar em uma rede"
"ITEM_TYPE_NETWORK";"Networks"
"Album";"Álbum"
"Albums";"Álbuns"
"Photo Albums";"Álbuns de Fotos"
"photo";"foto";"fotos"
"Wall Photos";"Wall Photos"
"View All Albums";"Ver todos os álbuns"
"ADMIN_ACTIVITY_TYPE_ALBUM_PHOTO_NEW";"Quando uma nova foto é carregado."
"ADMIN_ACTIVITY_TYPE_LIKE_ALBUM";"Quando alguém gosta de um dos meus álbuns."
"ADMIN_ACTIVITY_TYPE_LIKE_ALBUM_PHOTO";"Quando alguém gosta de uma de minhas fotos."
"ADMIN_ACTIVITY_TYPE_LIKED_ALBUM";"Quando alguém comenta em um álbum que eu gostava."
"ADMIN_ACTIVITY_TYPE_LIKED_ALBUM_PHOTO";"Quando alguém comenta em uma foto que eu gostava."
"ADMIN_ACTIVITY_TYPE_COMMENTED_ALBUM";"Quando alguém comenta sobre um álbum comentei."
"ADMIN_ACTIVITY_TYPE_COMMENTED_ALBUM_PHOTO";"Quando alguém comenta em uma foto eu comentei."
"ADMIN_ACTIVITY_TYPE_COMMENT_ALBUM";"Quando alguém comenta em um dos meus álbuns."
"ADMIN_ACTIVITY_TYPE_COMMENT_ALBUM_PHOTO";"Quando alguém comenta sobre uma das minhas fotos."
"_ACTIVITY_ACTIONTYPE_ALBUM_PHOTO_NEW";"Novos álbuns de fotos"
"_ACTIVITY_ACTIONTYPE_COMMENT_ALBUM";"Comentários sobre seus álbuns de fotos"
"_ACTIVITY_ACTIONTYPE_COMMENT_ALBUM_PHOTO";"Comentários sobre as suas fotos"
"ACTIVITY_TYPE_COMMENTED_ALBUM";"Quando alguém comenta sobre um álbum comentei."
"ACTIVITY_TYPE_COMMENTED_ALBUM_PHOTO";"Quando alguém comenta em uma foto eu comentei."
"ACTIVITY_TYPE_COMMENT_ALBUM";"Quando alguém comenta em um dos meus álbuns."
"ACTIVITY_TYPE_COMMENT_ALBUM_PHOTO";"Quando alguém comenta sobre uma das minhas fotos."
"ACTIVITY_TYPE_LIKED_ALBUM";"Quando alguém comenta em um álbum que eu gostava."
"ACTIVITY_TYPE_LIKED_ALBUM_PHOTO";"Quando alguém comenta em uma foto que eu gostava."
"ACTIVITY_TYPE_LIKE_ALBUM";"Quando alguém gosta de um dos meus álbuns."
"ACTIVITY_TYPE_LIKE_ALBUM_PHOTO";"Quando alguém gosta de uma de minhas fotos."
"ACTIVITY_TYPE_ALBUM_PHOTO_NEW";"Quando uma nova foto é carregado."
"Browse albums by:";"Navegar por álbuns:"
"Most Viewed";"Mais Vistos"
"Add New Photos";"Adicionar Novas Fotos"
"Nobody has created an album yet.";"Nobody has created an album yet."
"Be the first to %1$screate%2$s one!";"Be the first to %1$screate%2$s one!"
"%s photo";"%s Fotos";"%s Fotos"
"By";"Por"
"Manage Photos";"Gerenciar Fotos"
"Edit Settings";"Editar configurações"
"Delete Album";"Excluir álbum"
"Add More Photos";"Adicionar mais fotos"
"You do not have any albums yet.";"Você não tem nenhum álbum ainda."
"ADD TAG";"ADD TAG"
"Add Tag";"Adicionar Tag"
"Type a tag or select a name from the list.";"Digite uma tag ou selecione um nome da lista."
"Prev";"Anterior"
"Next";"Seguinte"
"Tagged:";"Tagged:"
"Added";"Adicionado"
"Share";"Postar"
"Photo %1$s of %2$s in %3$s";"Photo %1$s of %2$s in %3$s"
"Photo";"Foto"
"of";"de"
"in";"em"
"%1$s's Album: %2$s";"%1$s's Album: %2$s"
"Are you sure you want to delete this album?";"Tem certeza que quer deletar este álbum?"
"Edit Album Settings";"Editar configurações álbum"
"Album Name";"Nome do álbum"
"Please specify an album title";"Por favor, especifique um título de álbum"
"Album Description";"Descrição álbum"
"Show this album in search results";"Mostrar o álbum nos resultados da pesquisa"
"Who may see this album?";"Quem pode ver este álbum?"
"Who may post comments on this album?";"Quem pode postar comentários sobre este álbum?"
"Tagging";"Marcação"
"Who may tag photos in this album?";"Quem pode marcar fotos neste álbum?"
"Save Album";"Salvar álbum"
"Album Cover";"Album Cover"
"Caption";"Legenda"
"Delete Photo";"Excluir foto"
"Choose photos on your computer to add to this album.";"Choose photos on your computer to add to this album."
"Save Photos";"Salvar Fotos"
"Choose Album";"Escolha o álbum"
"Create A New Album";"Criar um novo álbum"
"Everyone's Albums";"Álbuns de Todos"
"My Albums";"Meus álbuns"
"Album Title";"Album Title"
"Unable to upload photo. Please click cancel and try again";"Não é possível fazer o upload da foto. Por favor, clique em cancelar e tentar novamente"
"Add Photo";"Adicionar Foto"
"Global Settings";"Configurações Globais"
"Thumbnails Per Page";"Miniaturas por página"
"How many albums will be shown per page?";"Quantos álbuns serão mostrados por página?"
"View Albums";"Ver Álbuns"
"ALBUM_FORM_ADMIN_LEVEL_DESCRIPTION";"Essas configurações são aplicadas em uma base por nível de membro. Comece por seleccionar o nível de membro que você deseja modificar e depois ajustar as configurações para que o nível abaixo."
"Allow Viewing of Photo Albums?";"Permitir a visualização de álbuns de fotos?"
"ALBUM_FORM_ADMIN_LEVEL_VIEW_DESCRIPTION";"Você quer permitir que usuários visualizem álbuns de fotos? Se definido como não, algumas outras configurações nesta página não pode ser aplicada."
"Yes, allow members to view all albums, even private ones.";"Sim, permitirá aos membros para ver todos os álbuns, mesmo os privados."
"Yes, allow viewing and subscription of photo albums.";"Sim, por permitir a visualização e subscrição de álbuns de fotos."
"No, do not allow photo albums to be viewed.";"Não, não permitem álbuns de fotos para serem visualizadas."
"Allow Creation of Photo Albums?";"Permitir a criação de álbuns de fotos?"
"ALBUM_FORM_ADMIN_LEVEL_CREATE_DESCRIPTION";"Você quer permitir que os usuários criar álbuns de fotos? Se definido como não, algumas outras configurações nesta página não pode ser aplicada. Isso é útil se você quiser que os usuários poderão visualizar álbuns de fotos e gerenciar suas assinaturas, mas só querem certos níveis de poder para criar álbuns de fotos."
"Yes, allow creation of photo albums.";"Sim, permitir a criação de álbuns de fotos."
"No, do not allow photo album to be created.";"Não, não permitir que o álbum de fotos a ser criado."
"Allow Editing of Photo Albums?";"Permitir edição de álbuns de fotos?"
"Do you want to let members of this level edit photo albums?";"Você quer permitir que os membros deste nível editar álbuns de fotos?"
"No, do not allow photo album to be edited.";"Não, não permitir que o álbum de fotos para ser editado."
"Yes, allow members to edit their own albums.";"Sim, permitir que os membros para editar seus próprios álbuns."
"Yes, allow members to edit all albums.";"Sim, permitir que os membros de editar todos os álbuns."
"Album Privacy";"Álbum de Privacidade"
